6k1/1p3p2/3bq1p1/1P1R3p/2Q5/r3PNPP/4NnK1/8 w - - 0 37
r1bq1rk1/1p3pbp/p2p1np1/2p1n3/4P1PP/1NN1BP2/PPPQB3/R3K2R b KQ - 1 12
r1b1k1nr/ppp2p1p/2np3b/7Q/2BqPp1P/1PN3p1/PBPN2P1/R3K2R b KQkq - 1 11
r6k/pp4pp/8/3nPR2/3B2Pb/P1P4P/1P6/6K1 b - - 1 30
2r3k1/5ppp/5b2/2RRp3/4P3/4qP2/P1p3PP/3Q3K b - - 1 37
8/8/8/3b1p1p/4k1pP/6B1/5RPK/3r4 b - - 35 69
3Q4/p4kq1/1pp1b3/2n1p3/2P1P1r1/2N5/PP6/1K3B1R w - - 0 28
5k2/1br3p1/4p1R1/3pqp2/1pp5/4P3/PPB5/1K5Q b - - 0 32
rnbq1rk1/pp1pnpbp/2p1p1p1/8/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 3 7
1r1q1rk1/5p1p/p2pp1pP/2p2b2/2Q1nN2/4B3/PbP1BPP1/1R3RK1 b - - 1 18
2r3k1/R4ppp/8/3p4/4n3/P3BQ2/5PPP/2q3K1 w - - 3 27
1r4k1/2b2pp1/4p2p/2qpN3/2r5/2P3PP/1P1Q2P1/RR5K w - - 5 38
1rq1k2r/pp3pb1/2p2n1p/1N1pNbp1/3P4/1Q2P3/PP3PPP/2R1KB1R b Kk - 3 14
8/1p4p1/pB1Pk1p1/3bPp2/6P1/P2B2KP/1P1b4/8 b - - 4 34
6k1/1q3p1p/rP2bQp1/8/2n5/7P/5PP1/3R2K1 b - - 7 35
5r2/p2R1pk1/1b4pp/4N1KP/r5N1/8/5PP1/2R5 w - - 0 33
r1b1k1nr/pp3ppp/1q2p3/b2pP3/3P4/2PB1N2/5PPP/RN1QK2R b KQkq - 2 11
5B2/p6b/1p3k1P/5p2/2K1p1p1/P1P1P1P1/1r3P2/7R w - - 1 40
5b1k/p5pp/8/1P2p3/2Q5/q1B5/2P3PP/7K w - - 0 28
1r1qk2r/1pp2ppp/p3pn2/8/3b4/PQ3B2/1P3PPP/1RB2RK1 b k - 3 17
r4b1r/ppp1k1p1/4p1Qp/4P3/8/2N4n/PPP3PP/R1BR2qK w - - 11 19
8/4R3/5br1/3p4/2k3PK/8/4R3/8 w - - 7 47
r1bq3k/pppn1Q2/3p1b1r/8/2B5/6R1/PP3PP1/3R1K2 b - - 0 23
2kr4/1p3pp1/p1p1b2r/P3p1q1/4Pn1p/3PB3/1PPQ1PPP/R3NR1K w - - 2 20
3r2k1/pp3p2/1b2p1pP/4P1p1/8/1P3QB1/P2q1P1K/2R5 b - - 4 32
1r4k1/5pp1/4p2p/1pNp4/1Q1PnP2/2P4P/q4PP1/5RK1 b - - 13 29
8/7p/1p4pk/p1q5/5QP1/7K/8/8 b - - 2 48
6rk/6p1/7p/2p1p3/P4P2/1Q6/3p2PP/2r2RK1 b - - 0 35
4rrk1/pp4pp/2p5/3p1pP1/2nP1q1P/P2Q1N2/1PP2P2/1K4RR w - - 0 21
6r1/2R5/Q3p1rk/3p1p2/3PpP1p/4P1Pq/6RP/6K1 w - - 0 40
1knr1br1/ppp4p/3p4/P2P4/1PQB3q/N1P1R2p/5P2/R4K2 b - - 1 30
rn3rk1/pbp2ppp/1p2p3/3pP3/3P3P/q1PB1N2/P1PKQPP1/R6R b - - 2 12
1r1r4/1pk2ppp/2n1p3/1BQ5/4q2P/P7/KP3PP1/R1R5 b - - 4 23
3r1rk1/p1p1nppp/2p3q1/2p5/B3P3/2P2Q1b/PP1N1PPP/R4RK1 w - - 4 14
r2qk2r/ppp2pp1/2nb1n1p/8/2B1P3/5Q1P/PPP2PP1/RNB1K2R w KQkq - 1 9
r1b2rk1/1p3ppp/pqn5/P7/2Bn4/2QP1N2/1PP3PP/R4R1K b - - 0 17
8/5ppp/1n1kp3/NP1p4/3K1PP1/7P/8/8 b - - 6 40
4r3/p2k1ppp/1pP5/8/5B2/3r2P1/P5KP/2R5 b - - 0 29
2kr3r/pp3p2/2p2qp1/3pn2p/3nPP1P/6B1/PPP5/2KQ1RNR b - - 2 21
8/8/2R3p1/1p4k1/2b5/4K1P1/8/8 w - - 12 60
4r3/p7/1ppk4/3p4/PP6/2P1p3/2K5/4R3 b - - 2 39
5r1k/p5pp/5q2/1p6/8/1P1QN3/P3n1PP/R4r1K w - - 0 28
5rk1/p2b3p/2p3qr/3pRp2/3P2p1/2P4P/PPQ2PP1/4RNK1 b - - 5 22
6q1/2p4k/pp1p3b/4p3/8/6K1/PPP2PQ1/7R w - - 2 39
6k1/bp2q1Np/p2p2b1/3P4/1P4r1/P5N1/1B1Q3P/5B1K b - - 0 29
2kr3r/pppbbpp1/2p3q1/4P1p1/3P4/2P2PQ1/PP2BKP1/RNB2R2 w - - 3 17
2qrk3/5ppp/2n1p3/2QpP3/3P4/5N1P/1P3PP1/R5K1 w - - 4 24
8/1p4rk/p6p/5p1Q/5N2/P4P2/1Pq3P1/4R2K w - - 0 34
8/2p4p/N1p5/3k4/4p3/6KP/Pr6/4R3 b - - 1 42
3r1rk1/bppq2p1/p3p2p/P1Ppp3/1P1nP3/3P1NnP/3N1PP1/R1BQR1K1 b - - 0 19
5rk1/1p3ppp/5n2/q2r4/5B2/pP3QP1/P4P1P/3RR1K1 w - - 0 23
2b3k1/pp3p1p/1qp2PpQ/3p4/6P1/1P6/PBP1B1KP/R3r3 b - - 0 27
1r2k2r/4bpp1/b1q1p3/p1p1Pn1p/3pNP2/3P1Q2/PP3NPP/1RB1R2K b k - 1 20
r2qkbnr/pp3ppp/3pp3/2p5/3nPP2/2N4P/PPPP2P1/R1BQKB1R w KQkq - 0 8
r1b2r2/1p4kp/1q3ppn/p2Pp3/P1PpP3/6N1/1P1QB1PP/1R3RK1 w - - 0 23
4r1k1/1b2rpp1/1p4qp/2p5/2P1n3/1P3P1P/PBQNR1P1/4R1K1 b - - 0 26
r7/pp1k1p2/3p2p1/4p2q/4n3/8/P1P1N1P1/R2Q1KB1 w - - 4 21
1rb2rk1/ppNp1pp1/7p/2b5/4P2q/5P2/PPP1QP1P/R3KB1R w KQ - 1 13
2r2rk1/3b1p1p/2qb2p1/3p4/pP1Bn3/PQN2N1P/5PP1/2R2RK1 w - - 0 24
8/pb1k4/1pq1p3/2p1Qp2/P7/1P1P1r2/1BPK4/R7 b - - 3 32
1k6/1bpr1qb1/pp1p4/4Pp2/Q2N1Pp1/P3N3/1PP3P1/2K4R w - - 2 29
r5k1/ppb3pp/3q1r2/2ppn3/P3P3/1NP3PP/1P2QP2/R1B2RK1 w - - 1 19
3r1rk1/1pp1qp1p/1n2p1p1/p7/P1P1N3/1P2Q2P/4B1P1/5RK1 b - - 0 20
6k1/Q4p1p/5R2/3p2P1/Pp6/1Pp2P2/2Rr4/1K2r3 w - - 1 39
r1n5/p3p2p/2N2kp1/R7/2P5/1P6/P5PP/6K1 w - - 3 31
3r1r2/3PRp1p/2pRpkp1/pb2N3/8/P7/2P2PPP/6K1 w - - 3 28
r4k1r/p1b3pp/1p1N1pn1/2pP4/2P2B2/1P4P1/P3R2P/2K1R3 b - - 4 27
r2q2k1/p1p3pp/bp1p1b2/3P4/1P2PQ2/2NP4/P4P1N/R6K w - - 3 22
r1bq1rk1/1p3pp1/p2bpn1p/8/3N2n1/1BN4P/PPPB2P1/R2Q1R1K b - - 0 14
4r1k1/5p1p/p2qN1p1/8/2Q1n3/1B4PP/P4P1K/R7 b - - 0 29
3q4/R2P2kp/4p1p1/p7/3p4/6PP/P5B1/5K2 b - - 4 31
r4rk1/pp1n1ppp/2pbpq2/6N1/2BP1P2/2P1Q3/PP4PP/R4RK1 b - - 2 16
3rR1k1/Q4pp1/2p3q1/6N1/5r2/7P/P4PP1/4R1K1 b - - 8 29
2r3k1/1pP2ppp/p7/1n1R4/3Pr3/4P2P/5PP1/2R3K1 b - - 0 30
2kr1bnr/ppp1pppp/2n5/5q2/8/2N2B1P/PPPP1PP1/R1BQ1RK1 b - - 0 8
r2q1rk1/1p4pB/2ppp2R/p3P3/5P2/2n3Q1/PPP5/2K5 b - - 0 22
r4rk1/2p2p2/p1np1qp1/1p2pP1n/4P3/PBPPB3/2P2Q1P/6RK b - - 1 19
3r1k2/6p1/2B2p1p/b2p4/P2P4/2n2N1P/5PP1/4R1K1 w - - 0 44
r3k2r/pppq1ppp/3pbb2/1Q6/2B1P3/2N5/PPP2PPP/R3K2R w KQkq - 4 12
8/6p1/p7/P4k1p/4R2P/4p1K1/1P4P1/4r3 w - - 3 41
r7/r4p1k/b3p1pq/1RNpP2p/2pP4/2Q2P2/6PP/R5K1 w - - 0 47
1r4k1/5p1p/R5p1/2p5/2P1q3/4P2P/P4PP1/3Q2K1 w - - 1 39
5rk1/2p3pp/8/Q1b2pq1/N7/P7/5rPP/3R1R1K w - - 0 24
6k1/5pp1/b6p/1p2p3/p3P1PP/P1P2Q2/1PrqBP2/3R2K1 b - - 2 36
8/8/kp6/6R1/pr5p/2K3nP/6PB/8 w - - 0 63
4r1k1/pp4pp/2p5/7q/2P1Q2P/PP4P1/4P1K1/R7 w - - 1 32
1r1qrb2/1p3pk1/pNp3p1/2P1P2p/2Bp1PnP/1R1Q2P1/PP6/2KR4 b - - 6 20
6k1/4Bpb1/3p2pp/1P1P4/4PP2/1QN1q3/4N1PK/r7 b - - 0 28
r1b1k2r/1pp1qppp/2nbpn2/p2p3N/8/PP2P3/1BPP1PPP/R2QKB1R b KQkq - 4 11
8/1nR2pkp/1P3p2/1r3P2/3ppNP1/8/7P/3K4 b - - 6 36
3R4/1P4k1/8/1r6/6pp/8/2K3P1/8 b - - 3 45
6rk/1p3pbp/p2Bp3/3qPp2/2p2P2/2P3RP/PP3QP1/6K1 b - - 9 25
r3k2r/4npq1/p5n1/2N1p3/2pbP1Q1/6B1/P5PP/3R3K b kq - 1 28
b4nk1/7p/4p1p1/1p1p4/3P4/7Q/1PBq2PP/4R1K1 w - - 2 25
r2q1rk1/p2nbppp/1pb1pn2/8/2PP4/2N2N1P/PB2BPP1/1R1Q1RK1 b - - 0 13
r1bq1r1k/pppp2pp/1b3pn1/4P2Q/5R2/2PB4/PP1N2PP/R6K b - - 0 16
5rk1/1p3Qpp/1qp5/p3R3/8/8/5RPP/7K b - - 0 30
r1r5/p3kp1p/1p1p3n/3Ppq2/Q1P3bn/5NP1/PP1N3P/2KR1B1R w - - 1 20
2kr3r/pp5p/4B1bp/3pN3/2pq4/7P/PQn2PPN/5RK1 b - - 0 23
r4r1k/pbqpn1pp/3b1p2/2p1pP2/2B1P3/P3B2R/1PP1N1PP/R3Q1K1 b - - 3 18
rn3rk1/pp3p1p/2pq2P1/5b2/1b2Q3/3B4/PB3PP1/RN3KNR b - - 0 14
6k1/pbbr3p/1p2p1p1/8/2N1P3/1P2RB1P/P5P1/7K w - - 10 38
r3k2r/1pb2pp1/p1pqp2p/3n1b2/P1BP1PP1/2N1B2P/1PPQ4/R4RK1 b kq - 0 15
r4rk1/2p1q2p/p2p1pp1/1pnPpN2/2P1P3/5P2/PP1K2QP/6RR b - - 1 19
5rk1/6qp/2p1P1p1/1p1p1P2/1P4R1/4Q2P/r7/6RK b - - 0 34
2r2k2/pp1n1pp1/2r1p2n/q2pP1NP/3P4/1P1Q4/P3NPK1/R6R w - - 2 23
3r1r1k/3n4/4QR1p/4p1pP/1p2P1P1/2qP4/7N/5R1K b - - 0 41
r4rk1/1bp2ppp/p4q2/1p1nR3/3P4/1BP4P/PP3bP1/RNBQ1K2 w - - 1 15
rR3bk1/5p1p/4p1pB/4p3/5n2/8/q4PPP/1R2QK2 b - - 10 33
1r3rk1/3R2bp/6p1/1p4B1/8/3B1b2/1PP4P/2K1R3 b - - 1 24
r3qBk1/5ppp/p1N5/1p1n1b2/2p5/4P3/P4PPP/Q4RK1 b - - 0 21
8/1R3b2/4k1p1/4P3/1p3P2/2n3P1/8/2K5 w - - 2 45
r2qk2r/3n1pp1/p1p1p1p1/1pPpP1N1/3P2Pn/PP1Q4/3B1P1P/R3K2R w KQkq - 0 18
5rk1/ppp3pp/3q4/6r1/1nP1P3/P6P/1P1NBP2/RQ3RK1 w - - 1 20
6k1/1p2rp2/p2q1npQ/3p1B2/1PnP4/P1N2P2/5PK1/3R4 b - - 3 28
rn1qkb1r/ppp2ppp/1n6/8/3BP3/3B1P2/PP3P1P/RN1QK2R b KQkq - 0 9
5k2/2bR4/8/pP3p2/5P1K/4R1P1/r1r4P/8 b - - 2 46
r7/pRn2rkp/2p1p1p1/2PpP3/2q5/2N4P/P2Q1PP1/5RK1 w - - 3 25
rn2k2r/ppp2ppp/4b3/2b5/2Pqn3/1PN5/P2PQPPP/R1B1KBNR w KQkq - 5 8
8/8/2Pb4/p2K4/P4k2/4p3/8/3B4 b - - 2 50
r2q1rk1/pbp2pb1/1p1p1Bpp/8/2P1n3/2N2NP1/PP3PBP/R2QR1K1 b - - 0 15
6k1/q1p2pbn/2n5/1B2p1pp/1P2P3/2P2N1P/r1Q2PPB/3R2K1 w - - 1 35
r1bqr1k1/ppp2ppp/8/4p3/2Pn4/2BP1N2/P1P1QPPP/R4RK1 w - - 1 13
5rk1/pp2pp1p/2b2bp1/6NP/8/P6Q/1PP1qP1P/R1BN2K1 w - - 1 20
r2R2k1/pp2np2/2p1b1pp/5q2/N4P2/1PB5/P1P5/1K1R4 b - - 8 31
r1q2rk1/4bp1p/pp4pQ/4P3/1P6/2B5/P5PP/2R2R1K b - - 4 27
2kr1b1r/pp2qp1p/2n4n/2p1P3/P1Bp1pbQ/1P1P1N2/1B4PP/RN3RK1 b - - 2 14
1rb1q1k1/3n1pbp/3Q2p1/2p5/Np2rN2/4B1PP/PP3P2/3RR1K1 b - - 3 19
r1b2rk1/pp2ppbp/2Rp1np1/3N4/q7/1N2B1P1/PP2PPBP/3Q1RK1 b - - 0 13
8/1p2kp2/4q3/4Q3/8/4P2P/2pr1PP1/2R3K1 w - - 6 36
4r1k1/5Qpp/p1b5/2b3P1/1p2q3/5R2/P1P4P/1K3R2 b - - 1 29
r4rk1/p3Rp1p/2Q3p1/1p6/3P4/1BP3P1/P2q1PP1/6K1 b - - 0 28
7r/ppq1kp2/2p1p3/2PpP1p1/1P1P1p2/P5P1/5Q2/2KR4 b - - 0 25
r1b2rk1/ppq2ppp/2pb1n2/6B1/3P3P/8/PPPQ1PP1/2KR1BNR w - - 1 11
r1b1r1k1/p3qppp/1p6/2n5/8/8/PPQ1BPPP/R1BR2K1 w - - 0 18
r2qkb1r/pp1bpp1p/3p1np1/1B1P4/Qn2P3/5N2/PP3PPP/RNB1K2R b KQkq - 2 9
8/8/6p1/7p/p4P1P/P2p2P1/1PbK2k1/4B3 w - - 20 64
8/5ppp/4k3/8/5PPP/8/6K1/8 w - - 3 44
3r3r/4qb2/1Qnk1p1p/2pp2p1/2B5/4PNP1/PP3PP1/2KR3R w - - 2 26
6rk/pp1n2qp/3p4/2pP4/2P4R/6r1/PPBQ3P/R5K1 w - - 0 25
rnbqk2r/1p1p1pQp/p3p3/8/3N4/P1n5/1PP2PPP/R3KB1R b KQkq - 0 10
2r1R1k1/5p2/6p1/3p1q2/3P3Q/p1r5/P6P/4R1K1 b - - 1 41
r5kr/4pN1p/n5p1/p1pQ2P1/3b4/2n5/PP4KP/R1B2R2 b - - 0 22
r3r1k1/1ppq1ppp/p2p4/3N1b2/2PPp1Bb/1P1nP3/PB1N1P2/R2Q1KR1 w - - 0 18
4r1k1/pb4p1/5p1p/8/3RN3/P3R2P/2r2PP1/6K1 b - - 6 35
5rk1/1p4pp/3rq3/R1Rppp2/1P6/3PP1PP/3QP1K1/8 w - - 2 26
5r1k/8/p3pqp1/1p5p/4Qn2/5N2/PPB3PP/5RK1 w - - 0 35
3q3k/p1p3pp/2Qb4/5r2/4R3/2P5/r2B1PPP/3R2K1 b - - 0 18
2r3k1/5pp1/1p6/1P2qNn1/5RP1/2pP3P/R5Q1/7K b - - 0 33
5R2/4r1p1/3QP1k1/pp6/2pPR1q1/P1P2pP1/1P3P2/6Kr w - - 7 39
rn2r1k1/ppp2pp1/3p4/6N1/2N3Q1/2q5/P1P2PPP/5RK1 b - - 0 19
r4rk1/5p1p/p2p3Q/1pbP1R2/2q5/7P/2P3P1/5R1K b - - 2 25
6kr/3q1pbp/4pBp1/3p4/8/Q7/PPr2PPP/R4RK1 w - - 1 24
r1b2rBk/1p3pp1/p3p3/4b3/7R/8/P1Q2PPP/q1B3K1 b - - 5 22
4rr2/1pk5/1pp1P1p1/3nq3/2P1N1B1/P2Q1P2/1PK3R1/8 b - - 0 34
2r2rk1/3qppbp/p5p1/1p1Pn3/1Q1NP3/3R1P2/P4BPP/2R3K1 w - - 3 22
r4rk1/pbp1bNpp/1p2Q3/q2n4/2BP1B2/2P2P2/2P3PP/1R3RK1 b - - 0 16
rn2k1nr/p2B1ppp/4p3/q3P3/P2PQ3/2p5/1P1N1PPP/R3K2R b KQkq - 0 14
r1bk2nr/pppp1Bpp/1b3q2/nP2N3/4P3/8/P1PP1PPP/RNBQK2R w KQ - 1 8
8/3R4/4n1pp/2p1k3/2P1N3/3K2P1/7r/8 b - - 7 34
2k5/2P2ppp/K1N5/4p3/1r6/n7/5PPP/2R5 b - - 2 41
8/6k1/3P3p/2p1R3/1p2P2P/3r4/6PK/8 w - - 1 50
r4rk1/5ppn/2np2qp/1p1Np3/4P1Q1/P6P/BPP2PP1/2R2RK1 w - - 2 21
r1bq1bk1/2pp2pr/p1n4p/1p2N2Q/3nP3/N7/PPPP1PPP/R1B2RK1 b - - 0 12
rnb2rk1/p3ppbp/1p4p1/2p1P3/2BP4/2P2N1P/1RPQ2P1/q1B1K2R b K - 1 14
8/1b1r4/2p1k1p1/1p1p1p1p/pP3P1P/P3PKP1/1B2R3/3R4 w - - 18 51
8/p7/7P/r7/4k1K1/3p4/p7/R7 b - - 2 54
r1b2rk1/1pq2pbn/p1p5/4p2Q/2B1N3/P2P1NP1/1PP2P1P/5RK1 b - - 1 22
5r1k/1Qp4q/p3R3/8/2nP1p2/2P5/PP3PPP/6K1 w - - 0 29
6k1/5pp1/2p3bp/1p3P2/8/1BP3P1/P2rrRP1/5RK1 b - - 0 30
8/3Pk3/4b3/1B2p1p1/4P3/4K1P1/8/8 b - - 2 58
2k2b2/pp1r4/1qp1pp2/1P6/2PPpBrp/4P3/P4PP1/1RQ2RK1 b - - 1 22
r1b2r1k/ppp1q1pp/2n5/8/1PB1p1nN/2P3P1/PBQ5/R5K1 b - - 3 20
3r3b/5B1k/p3PPp1/6P1/1p6/8/8/6K1 b - - 0 42
8/5p2/5k2/3R1P1r/8/8/5K2/8 w - - 3 42
2b5/8/pK1k3p/1p6/1P3P1P/P5p1/6B1/8 b - - 1 45
8/2p5/p7/3pk1p1/PP4p1/2PK2P1/8/8 b - - 0 31
4r1k1/ppB2ppp/6q1/8/8/2P2Q1R/PP3PP1/5rK1 w - - 0 31
3r3k/ppb2Qp1/2p5/2P2pp1/1P1Pp3/P4B1P/3R1PPq/5K2 w - - 0 30
8/5pk1/3r2p1/P1p2b2/2r5/2P1PQ2/1P2KP2/7R w - - 13 45
r2q1r1k/5ppp/p1n2b2/1ppNpQ1P/4Pp2/1P6/PBPP4/2KR2R1 b - - 0 19
8/pp6/6R1/k4P2/2P2Qp1/1PK2n2/P4N1r/1q6 b - - 7 37
5k2/2r2P2/4K3/1p1pR3/8/1pP5/1P6/8 b - - 0 48
3rr1k1/p1p2pbp/2p2p2/8/4N3/4R3/PPP2PPP/4R1K1 b - - 6 16
8/5pkp/4p1p1/p1N5/8/1PbP4/4KP1P/8 b - - 3 34
4Q3/5ppk/5P2/p3p2p/4Bq2/P1P2P1K/6PP/3r4 b - - 0 35
4q1k1/Q4p2/2pp2pp/p7/7P/2Pb1N2/Pr3PP1/2R3K1 b - - 1 25
r1bq1rk1/pppp1ppp/8/1Bb1n3/3PP1n1/8/PPP2PPP/RNBQR1K1 w - - 1 8
r3k2r/pp3p1b/2p1pn1p/4n2P/2B5/6N1/PPP2PP1/R1B2RK1 w kq - 0 17
r7/2p1kp2/1p1p4/p4R1Q/q7/3B4/2P2PPK/4r3 b - - 2 27
r4rk1/pp1b2pp/3b4/3p1p2/2PNn2q/3B3P/PP3PP1/R1BQR1K1 w - - 1 16
8/1b2k3/p4p2/1pP1n3/1P2P3/6r1/PQ1N2p1/6K1 w - - 0 34
4r1k1/2q3p1/p3p2p/1p1R1p2/1P1P1P2/P1r4P/3Q2PK/4R3 w - - 0 32
6K1/R7/5Ppk/8/7p/p3r3/8/8 b - - 1 53
r2qk2r/ppp2ppp/2n1b3/3np3/2B5/2BP1Q2/PPP1NPPP/R3K2R b KQkq - 2 9
8/Q1k3p1/1r2P3/2p1q1b1/5B1p/2P5/3K3P/1r1R1R2 b - - 0 38
1n5k/7p/r2qr2P/1p1p3R/p1pP1pp1/P1P5/BP3QP1/2K1R3 b - - 0 31
r3k2r/pp4p1/2n1p3/3pPp1n/2pP4/2P1P1P1/PPBB1QP1/R4RKq w kq - 1 19
r2q3r/pp2k3/4pbQ1/3p3P/5B2/2N5/PPP2PP1/R5K1 b - - 0 18
5k2/5p2/2B2Pp1/1p3r1p/2pbN3/P2p1P1P/1P1R2K1/8 w - - 0 40
2rq1rk1/1b3p1p/p3p1B1/1p1n2N1/3P4/5N2/Pn2QPPP/2R1R1K1 b - - 0 20
3r3k/6bp/1R4p1/2P1p3/3pp3/q5P1/3RQP1P/6K1 w - - 0 36
rn2k2r/1p3pp1/pq2p1np/1bbpP3/1P5P/2PQ1NP1/P3RPB1/R1B2NK1 w kq - 1 18
r1b2rk1/ppp2ppp/8/8/2BBP3/2N4q/PP2KP1n/R2Q3R w - - 4 18
r3k2r/pp3ppp/2pbpn2/3n1b2/2BP3q/5PN1/PPPBN1PP/R2Q1RK1 w kq - 12 12
r2qr1k1/p2n1p2/3p1P1P/2p4B/1PPB4/P1Nb4/5RP1/2Q3K1 b - - 0 28
r2r2k1/1b1p1pp1/2p1pq1p/p1P5/5P2/P2Q1R2/4B1PP/5R1K b - - 1 20
r3k2r/pp1bppbp/1q1p4/2pPnp2/8/2P1P1P1/PPQN1PBP/R3K1NR w KQkq - 1 11
8/6pp/4p3/4k3/1R2P1K1/1P4P1/4r2P/8 b - - 4 33
3r4/k5pp/P1b2p2/Q1P1p3/3q4/7r/6PP/R5RK b - - 4 34
3r4/4k1pp/2p1P3/1p3PP1/n4K1P/2P1R3/8/8 b - - 2 36
5rk1/R4p1p/4P1p1/3p1p2/3Q1P2/1q5P/1Pr3P1/3R2K1 b - - 0 25
8/6P1/2p4K/8/1k3N2/6r1/8/8 b - - 0 53
8/4K1p1/7p/6nP/6P1/4P3/k7/8 b - - 1 51
2kr4/ppp2pbp/2n3p1/3Ppq2/2B3b1/P4N2/1PP2PPP/R2Q1RK1 w - - 0 14
3r1rk1/pp3ppp/8/5n2/3p4/2B4P/PP1R1PP1/3R2K1 b - - 1 21
1r1q2k1/7p/6p1/3pnB2/1pPb4/8/1P1B2QP/5R1K b - - 3 24
r3k2R/4r1Q1/n1p3R1/ppPp4/8/P7/1PP2q2/1K6 b - - 5 35
2r1k1r1/3pnp1p/2qBp1p1/p3Q3/8/1bR2P1N/1P1R2PP/2K5 b - - 0 23
6k1/pp1b1p1p/4p1p1/1P2P3/3P1q1b/P2B1NnP/3N1KP1/2Q5 w - - 1 35
kr6/p1Q2P2/2p3p1/2N2r2/2K5/1PP5/q7/4R3 b - - 4 50
r4r1k/p1p4p/5pp1/8/5P1B/4q3/PPP3PP/1R1Q3K b - - 1 21
6k1/5ppp/p7/2r4n/1pNqP3/1P1p1P2/P2Q2PP/2R4K w - - 1 29
r1b1k2r/2q1bppp/p2ppn2/1pn3B1/3NPP2/2N4Q/PPP1B1PP/2KRR3 b kq - 3 12
B4k2/p1b3pp/5n2/5Q2/N5n1/6P1/PP1q1PKP/R7 w - - 0 27
r2q1rk1/ppp2ppp/3pb3/4P1b1/4Q3/2N2P2/PPP3P1/1K1R3R b - - 2 15
7r/pp2kp2/1q5r/3PpQ2/8/8/PP3PP1/R2R2K1 w - - 6 29
r3kb1r/pppqpp1p/6p1/3pPb2/4nB2/2PBP3/PP1N1PPP/R2QK2R b KQkq - 2 9
4r1k1/ppq2rp1/8/3QN1Bp/3P1bn1/2P5/PP6/R4R1K b - - 3 29
8/8/2p1p3/2PpP1p1/kPp3Pp/1bP2B1P/p7/K7 b - - 10 57
2r3k1/p4p2/2pBr1p1/2RnPpPp/3P3P/P4qP1/3Q3K/2R5 w - - 9 35
q3r3/7p/p2p2pk/2p1r3/2B5/2Q1nN1P/PP4P1/5RK1 w - - 6 31
1R6/3pnpk1/2q1p1pb/Q3P2p/P2p1P2/3P4/2P3PP/6K1 b - - 0 26
8/2q2pk1/5Np1/1p5p/8/4PQ1P/1P4P1/6K1 w - - 1 34
4r2k/p1p4p/1p1p4/2n2ppR/P1Pq4/1P1bRQ1P/6P1/3B2K1 w - - 0 34
2kr3r/ppp1qpp1/2n5/4N2p/Q2Pp1b1/6P1/PP2PPBP/R4RK1 b - - 1 13
5rk1/5p2/p1rp1Qp1/q4b1P/1p6/1BN5/PPP5/2K2R2 b - - 0 25
rn3rk1/1b1q2P1/p4p1p/1p1pp3/8/2PQ4/PP1N1P1P/2KR2R1 b - - 0 21
rnbqk2r/pp2ppbp/3p1np1/2p5/4P3/2P2N2/PP1PBPPP/RNBQ1RK1 b kq - 3 6
r4rk1/pR2pp1p/2Q3p1/7q/3bP3/4BP2/P3KP1P/7R b - - 0 17
1rbrn1k1/pp2R1pp/4p3/N3N3/1P1p4/P1n3P1/4PPBP/3R2K1 w - - 3 21
5rk1/3Qbp1p/4p1p1/P2pP3/3P3n/1q5P/1P1B1PP1/2R3K1 b - - 1 25
r2qk1nr/pp3ppp/2nbb3/1Bp5/2Pp4/5N2/PP1P1PPP/RNBQR1K1 w kq - 0 9
8/7p/6p1/4npk1/8/6P1/5PKP/4N3 b - - 2 40
r4rk1/pp2ppb1/3p3p/4qB2/8/6RQ/PPP3PP/1K5R w - - 4 21
3r1rk1/1pbn1p2/p1p3pp/4PN1q/1PPPN3/1P4QP/6P1/3R1RK1 w - - 0 36
r1bq1rk1/pp1n1p2/2p1p2p/3n2b1/4N1QP/2NB4/PPP2PP1/3R1RK1 b - - 0 14
5r1k/6q1/p5bb/1p2p1NB/7P/8/PP1Q1PP1/5RK1 w - - 1 34
8/8/4k1p1/1pPp1p1p/5P1P/3KP1P1/8/8 w - - 1 51
4rk2/ppp2q2/1b1pbB2/7r/6P1/5Q2/PP2RP2/4R1K1 b - - 0 25
2Qn4/p7/1p5p/k5b1/1P3q2/2P5/P5P1/6K1 b - - 0 41
2Q2rk1/1p3ppp/5q2/1p2R3/1P6/P4N1P/5KP1/4R3 b - - 0 25
1r4k1/2pqbppp/Q3pn2/2Pp4/1n1P1B2/2N1PN1P/P4PP1/4K2R w K - 1 17
8/1p6/p1p1k2p/P4r2/1P1P4/4P3/2R5/5K2 w - - 2 37
r3k2r/p3ppb1/2p3pp/8/P2P3P/q1p1BN2/b1P1BPP1/K1N1Q2R w kq - 0 22
6k1/2q3pp/p1Np4/Bp1Pb2b/4r3/1Q3R1P/PP3PP1/6K1 b - - 7 30
3r1rk1/n4p1p/6p1/1pq1b3/p3B1Q1/7P/P3RPP1/2R3K1 w - - 0 27
7r/p1Q3p1/kp6/3R4/8/P3n1Bq/7P/5RK1 w - - 1 32
r4k2/2q3b1/4pr2/3p3R/2pP1P2/2P3P1/PQ6/2K4R b - - 0 31
r1bk3r/p1p3pp/2Q5/5p2/3Ppn2/1BN4P/PPP2bq1/R1BKR3 b - d3 0 16
